"","skill","jobref","count"
"8727","Java","job83400333",0
"8728","R","job83400333",1
"8729","Hive","job83400333",0
"8730","Mapreduce","job83400333",0
"8731","NoSQL","job83400333",0
"8732","Pig","job83400333",0
"8733","SAS","job83400333",0
"8734","C","job83400333",0
"8735","Oracle","job83400333",0
"8736","Teradata","job83400333",0
"8737","SPSS","job83400333",0
"8738","Matlab","job83400333",0
"8739","Perl","job83400333",0
"8740","MySQL","job83400333",0
"8741","PostgreSQL","job83400333",0
"8742","Ruby","job83400333",0
"8743","HTML","job83400333",0
"8744","Stata","job83400333",0
"8745","Julia","job83400333",0
"8746","SQL","job83627975",0
"8747","Python","job83627975",0
"8748","communication skills","job83627975",0
"8749","Scala","job83627975",0
"8750","predictive analytics","job83627975",0
"8751","Natural Language Processing","job83627975",0
"8752","Analytical","job83627975",0
"8753","Creativity","job83627975",0
"8754","Mathematics","job83627975",0
"8755","Math","job83627975",0
"8756","Programming","job83627975",0
"8757","structured Data","job83627975",0
"8758","data Mining","job83627975",0
"8759","scientific Method","job83627975",0
"8760","Math","job83627975",0
"8761","project Management","job83627975",0
"8762","data Management","job83627975",0
"8763","Statistics","job83627975",0
"8764","product design","job83627975",0
"8765","business Development","job83627975",0
"8766","machine Learning","job83627975",0
"8767","algorithms","job83627975",0
"8768","database","job83627975",0
"8769","graphical Models","job83627975",0
"8770","Models","job83627975",0
"8771","modelling","job83627975",0
"8772","unstructured data","job83627975",0
"8773","optimisation","job83627975",0
"8774","bayesian","job83627975",0
"8775","front end","job83627975",0
"8776","system administration","job83627975",0
"8777","back end","job83627975",0
"8778","big data","job83627975",0
"8779","distributed data","job83627975",0
"8780","cloud Management","job83627975",0
"8781","Hadoop","job83627975",0
"8782","Java","job83627975",0
"8783","R","job83627975",0
"8784","Hive","job83627975",0
"8785","Mapreduce","job83627975",0
"8786","NoSQL","job83627975",0
"8787","Pig","job83627975",0
"8788","SAS","job83627975",0
"8789","C","job83627975",0
"8790","Oracle","job83627975",0
"8791","Teradata","job83627975",0
"8792","SPSS","job83627975",0
"8793","Matlab","job83627975",0
"8794","Perl","job83627975",0
"8795","MySQL","job83627975",0
"8796","PostgreSQL","job83627975",0
"8797","Ruby","job83627975",0
"8798","HTML","job83627975",0
"8799","Stata","job83627975",0
"8800","Julia","job83627975",0
"8801","SQL","job83784432",0
"8802","Python","job83784432",1
"8803","communication skills","job83784432",0
"8804","Scala","job83784432",0
"8805","predictive analytics","job83784432",0
"8806","Natural Language Processing","job83784432",0
"8807","Analytical","job83784432",0
"8808","Creativity","job83784432",0
"8809","Mathematics","job83784432",0
"8810","Math","job83784432",0
"8811","Programming","job83784432",0
"8812","structured Data","job83784432",0
"8813","data Mining","job83784432",0
"8814","scientific Method","job83784432",0
"8815","Math","job83784432",0
"8816","project Management","job83784432",0
"8817","data Management","job83784432",0
"8818","Statistics","job83784432",0
"8819","product design","job83784432",0
"8820","business Development","job83784432",0
"8821","machine Learning","job83784432",0
"8822","algorithms","job83784432",0
"8823","database","job83784432",0
"8824","graphical Models","job83784432",0
"8825","Models","job83784432",0
"8826","modelling","job83784432",0
"8827","unstructured data","job83784432",0
"8828","optimisation","job83784432",0
"8829","bayesian","job83784432",0
"8830","front end","job83784432",0
"8831","system administration","job83784432",0
"8832","back end","job83784432",0
"8833","big data","job83784432",0
"8834","distributed data","job83784432",0
"8835","cloud Management","job83784432",0
"8836","Hadoop","job83784432",0
"8837","Java","job83784432",1
"8838","R","job83784432",0
"8839","Hive","job83784432",0
"8840","Mapreduce","job83784432",0
"8841","NoSQL","job83784432",0
"8842","Pig","job83784432",0
"8843","SAS","job83784432",0
"8844","C","job83784432",1
"8845","Oracle","job83784432",0
"8846","Teradata","job83784432",0
"8847","SPSS","job83784432",0
"8848","Matlab","job83784432",0
"8849","Perl","job83784432",0
"8850","MySQL","job83784432",0
"8851","PostgreSQL","job83784432",0
"8852","Ruby","job83784432",0
"8853","HTML","job83784432",0
"8854","Stata","job83784432",0
"8855","Julia","job83784432",0
"8856","SQL","job83402857",0
"8857","Python","job83402857",0
"8858","communication skills","job83402857",1
"8859","Scala","job83402857",0
"8860","predictive analytics","job83402857",0
"8861","Natural Language Processing","job83402857",0
"8862","Analytical","job83402857",0
"8863","Creativity","job83402857",0
"8864","Mathematics","job83402857",0
"8865","Math","job83402857",0
"8866","Programming","job83402857",0
"8867","structured Data","job83402857",0
"8868","data Mining","job83402857",0
"8869","scientific Method","job83402857",0
"8870","Math","job83402857",0
"8871","project Management","job83402857",1
"8872","data Management","job83402857",0
"8873","Statistics","job83402857",0
"8874","product design","job83402857",0
"8875","business Development","job83402857",0
"8876","machine Learning","job83402857",0
"8877","algorithms","job83402857",0
"8878","database","job83402857",0
"8879","graphical Models","job83402857",0
"8880","Models","job83402857",0
"8881","modelling","job83402857",0
"8882","unstructured data","job83402857",0
"8883","optimisation","job83402857",0
"8884","bayesian","job83402857",0
"8885","front end","job83402857",0
"8886","system administration","job83402857",0
"8887","back end","job83402857",0
"8888","big data","job83402857",0
"8889","distributed data","job83402857",0
"8890","cloud Management","job83402857",0
"8891","Hadoop","job83402857",0
"8892","Java","job83402857",0
"8893","R","job83402857",0
"8894","Hive","job83402857",0
"8895","Mapreduce","job83402857",0
"8896","NoSQL","job83402857",0
"8897","Pig","job83402857",0
"8898","SAS","job83402857",0
"8899","C","job83402857",0
"8900","Oracle","job83402857",0
"8901","Teradata","job83402857",0
"8902","SPSS","job83402857",0
"8903","Matlab","job83402857",0
"8904","Perl","job83402857",0
"8905","MySQL","job83402857",0
"8906","PostgreSQL","job83402857",0
"8907","Ruby","job83402857",0
"8908","HTML","job83402857",0
"8909","Stata","job83402857",0
"8910","Julia","job83402857",0
"8911","SQL","job83193061",0
"8912","Python","job83193061",1
"8913","communication skills","job83193061",0
"8914","Scala","job83193061",0
"8915","predictive analytics","job83193061",0
"8916","Natural Language Processing","job83193061",0
"8917","Analytical","job83193061",0
"8918","Creativity","job83193061",0
"8919","Mathematics","job83193061",1
"8920","Math","job83193061",0
"8921","Programming","job83193061",0
"8922","structured Data","job83193061",0
"8923","data Mining","job83193061",0
"8924","scientific Method","job83193061",0
"8925","Math","job83193061",0
"8926","project Management","job83193061",0
"8927","data Management","job83193061",0
"8928","Statistics","job83193061",0
"8929","product design","job83193061",0
"8930","business Development","job83193061",0
"8931","machine Learning","job83193061",6
"8932","algorithms","job83193061",0
"8933","database","job83193061",0
"8934","graphical Models","job83193061",0
"8935","Models","job83193061",0
"8936","modelling","job83193061",0
"8937","unstructured data","job83193061",0
"8938","optimisation","job83193061",0
"8939","bayesian","job83193061",0
"8940","front end","job83193061",0
"8941","system administration","job83193061",0
"8942","back end","job83193061",0
"8943","big data","job83193061",0
"8944","distributed data","job83193061",0
"8945","cloud Management","job83193061",0
"8946","Hadoop","job83193061",0
"8947","Java","job83193061",0
"8948","R","job83193061",0
"8949","Hive","job83193061",0
"8950","Mapreduce","job83193061",0
"8951","NoSQL","job83193061",0
"8952","Pig","job83193061",0
"8953","SAS","job83193061",0
"8954","C","job83193061",0
"8955","Oracle","job83193061",0
"8956","Teradata","job83193061",0
"8957","SPSS","job83193061",0
"8958","Matlab","job83193061",0
"8959","Perl","job83193061",0
"8960","MySQL","job83193061",0
"8961","PostgreSQL","job83193061",0
"8962","Ruby","job83193061",0
"8963","HTML","job83193061",0
"8964","Stata","job83193061",0
"8965","Julia","job83193061",0
"8966","SQL","job83780953",0
"8967","Python","job83780953",2
"8968","communication skills","job83780953",1
"8969","Scala","job83780953",0
"8970","predictive analytics","job83780953",0
"8971","Natural Language Processing","job83780953",0
"8972","Analytical","job83780953",0
"8973","Creativity","job83780953",0
"8974","Mathematics","job83780953",1
"8975","Math","job83780953",0
"8976","Programming","job83780953",0
"8977","structured Data","job83780953",0
"8978","data Mining","job83780953",0
"8979","scientific Method","job83780953",0
"8980","Math","job83780953",0
"8981","project Management","job83780953",0
"8982","data Management","job83780953",0
"8983","Statistics","job83780953",0
"8984","product design","job83780953",0
"8985","business Development","job83780953",0
"8986","machine Learning","job83780953",7
"8987","algorithms","job83780953",2
"8988","database","job83780953",0
"8989","graphical Models","job83780953",0
"8990","Models","job83780953",0
"8991","modelling","job83780953",0
"8992","unstructured data","job83780953",0
"8993","optimisation","job83780953",0
"8994","bayesian","job83780953",0
"8995","front end","job83780953",0
"8996","system administration","job83780953",0
"8997","back end","job83780953",0
"8998","big data","job83780953",0
"8999","distributed data","job83780953",0
"9000","cloud Management","job83780953",0
"9001","Hadoop","job83780953",0
"9002","Java","job83780953",0
"9003","R","job83780953",0
"9004","Hive","job83780953",0
"9005","Mapreduce","job83780953",0
"9006","NoSQL","job83780953",0
"9007","Pig","job83780953",0
"9008","SAS","job83780953",0
"9009","C","job83780953",0
"9010","Oracle","job83780953",0
"9011","Teradata","job83780953",0
"9012","SPSS","job83780953",0
"9013","Matlab","job83780953",0
"9014","Perl","job83780953",0
"9015","MySQL","job83780953",0
"9016","PostgreSQL","job83780953",0
"9017","Ruby","job83780953",0
"9018","HTML","job83780953",0
"9019","Stata","job83780953",0
"9020","Julia","job83780953",0
"9021","SQL","job83780850",0
"9022","Python","job83780850",0
"9023","communication skills","job83780850",2
"9024","Scala","job83780850",0
"9025","predictive analytics","job83780850",0
"9026","Natural Language Processing","job83780850",0
"9027","Analytical","job83780850",0
"9028","Creativity","job83780850",0
"9029","Mathematics","job83780850",3
"9030","Math","job83780850",0
"9031","Programming","job83780850",0
"9032","structured Data","job83780850",0
"9033","data Mining","job83780850",0
"9034","scientific Method","job83780850",0
"9035","Math","job83780850",0
"9036","project Management","job83780850",0
"9037","data Management","job83780850",0
"9038","Statistics","job83780850",4
"9039","product design","job83780850",0
"9040","business Development","job83780850",0
"9041","machine Learning","job83780850",0
"9042","algorithms","job83780850",0
"9043","database","job83780850",0
"9044","graphical Models","job83780850",0
"9045","Models","job83780850",0
"9046","modelling","job83780850",0
"9047","unstructured data","job83780850",0
"9048","optimisation","job83780850",0
"9049","bayesian","job83780850",0
"9050","front end","job83780850",0
"9051","system administration","job83780850",0
"9052","back end","job83780850",0
"9053","big data","job83780850",0
"9054","distributed data","job83780850",0
"9055","cloud Management","job83780850",0
"9056","Hadoop","job83780850",0
"9057","Java","job83780850",0
"9058","R","job83780850",0
"9059","Hive","job83780850",0
"9060","Mapreduce","job83780850",0
"9061","NoSQL","job83780850",0
"9062","Pig","job83780850",0
"9063","SAS","job83780850",0
"9064","C","job83780850",0
"9065","Oracle","job83780850",0
"9066","Teradata","job83780850",0
"9067","SPSS","job83780850",0
"9068","Matlab","job83780850",0
"9069","Perl","job83780850",0
"9070","MySQL","job83780850",0
"9071","PostgreSQL","job83780850",0
"9072","Ruby","job83780850",0
"9073","HTML","job83780850",0
"9074","Stata","job83780850",0
"9075","Julia","job83780850",0
"9076","SQL","job83771384",1
"9077","Python","job83771384",1
"9078","communication skills","job83771384",0
"9079","Scala","job83771384",0
"9080","predictive analytics","job83771384",0
"9081","Natural Language Processing","job83771384",0
"9082","Analytical","job83771384",0
"9083","Creativity","job83771384",0
"9084","Mathematics","job83771384",0
"9085","Math","job83771384",0
"9086","Programming","job83771384",0
"9087","structured Data","job83771384",0
"9088","data Mining","job83771384",0
"9089","scientific Method","job83771384",0
"9090","Math","job83771384",0
"9091","project Management","job83771384",0
"9092","data Management","job83771384",0
"9093","Statistics","job83771384",0
"9094","product design","job83771384",0
